"SAMPLE","279.091118706597;2.48327962962963","496.338508605957;5.40815833333333","369.35100402832;7.79861833333333","522.354822794596;5.55904351851851","703.573300170898;7.52232999999999","544.338053385416;5.33926666666666","343.285861015319;7.4051625","810.603079223632;7.51560333333333","296.145463731553;5.40880092592592","343.286065673828;7.42303833333333","781.552008734809;6.71828333333333","343.285700480143;7.45139444444444","478.29131451775;5.21791176470588","343.28591410319;7.48523777777777","279.6458630032;5.31407499999999","343.285684758966;7.32913484848484","806.568036760602;6.71934999999999","269.225380791558;6.3899824074074","542.319895426432;5.31841333333333","781.552151150173;6.59956666666666","205.096580081515;0.722847222222222","188.07028834025;0.72154537037037","675.544755935668;6.99334895833333","267.646852493286;5.41162291666666","806.568878173828;7.022525","287.632343716091;5.31344537037037","546.354420979817;5.48868518518518","546.352081298828;5.84711770833333","343.286027388139;7.56276363636363","494.321662454044;5.16548823529411","311.07930416531;3.51783888888888","544.33658914005;5.55742450980392","288.160160488552;5.41238981481481","454.291175393497;5.31863137254902","482.322638878455;5.71213461538461","515.314014010959;5.40851388888888","480.309233601888;5.45385111111111","276.651732126871;5.40135416666666","352.290735418146;7.37624090909091","804.551327514648;6.70767666666666","280.654406229654;5.56295277777777","804.551467895507;6.60076527777777","568.339780680338;5.36674111111111","310.160161635455;5.84761960784313","352.290910993303;7.46547380952381","288.639212472098;5.55511666666666","804.551348876953;6.44880499999999","429.372283935546;8.09703974358974","290.137951321072;2.5282287037037","468.309320722307;4.99717380952381","398.759506225585;6.54008","510.355960845947;5.6192125","149.0232796669;7.33267916666666","286.143366196576;4.81158823529411","526.293446132114;5.28225238095238","830.564412434895;6.72138055555555","291.645051843979;5.33771764705882","426.358858380998;5.62375833333333","282.277565002441;6.33435595238095","281.661382887098;5.84946574074074","281.086564805772;2.48402407407407","788.612823486328;7.45367083333333","406.746452331542;6.8456375","140.06811726888;5.28226888888888","450.321565755208;4.50379222222222","342.277074178059;7.13486111111111","251.127089606391;4.63871574074074","343.285842895507;7.5267869047619","372.159821573893;3.37986888888888","316.247864723205;4.15315104166666","286.143425835503;4.8593074074074","343.285715375627;7.51914642857142","343.285808563232;7.529275","788.611557006835;7.47655833333333","432.309499567205;4.50397272727272","149.023525238037;4.07923928571428","502.293047587076;5.21217361111111","286.199875775505;3.1472225490196","149.023470710305;4.12842450980392","307.084582328796;2.451140625","181.085680961608;4.02466041666666","228.196440124511;4.28700555555555","250.177996063232;4.2862","125.071054935455;8.28645625","111.091650794534;8.13812745098039","500.380000305175;4.03737833333333","331.209551239013;3.12266416666666","181.071882629394;0.930123333333333","432.281884626908;2.53300454545454","476.305215199788;2.6522125","388.253383000691;2.37624166666666","520.333179050021;2.75036574074074","415.252231763756;2.53302173913043","344.228422164916;2.14777916666666","371.22840590704;2.37920158730158","459.281274159749;2.65194375","503.303718898607;2.75060072463768","327.199721018473;2.14894513888888","608.382343292236;2.90830624999999","437.23558807373;2.53309015151515","393.207991706;2.37502222222222","481.261560228135;2.65315092592592","525.287734985351;2.75009469696969","349.182868321736;2.14889513888888","372.25773747762;2.14881041666666","652.410075312075;2.97542971014492","416.28651826278;2.37429057971014","460.311168034871;2.53316597222222","318.194839477539;2.9753856060606","300.199878692626;1.41242291666666","548.360237969292;2.75066296296296","328.233313242594;1.41325763888888","613.337154222571;2.90747391304347","357.235390345255;3.03685486111111","283.174182545055;1.41690984848484","379.248261769612;3.09437291666666","326.709794362386;2.97485555555555","696.438663482666;3.03706041666666","359.713798191236;3.03727463768115","592.390883596319;2.83320263157894","284.206535339355;0.747105555555555","305.154994964599;1.40391388888888","370.7354443868;3.09446944444444","337.700962232506;2.9754268115942","657.367707625679;2.97551884057971","329.185869852701;2.97531481481481","381.726384480794;3.09468124999999","401.262410702912;3.14059927536231","362.223553864852;3.09436594202898","271.129130276766;2.75001666666666","636.414493560791;2.908928125","249.116416599439;2.65379420289855","227.103171900699;2.53272631578947","635.3814453125;2.97503583333333","205.090770467122;2.37693222222222","261.129791259765;0.696571428571428","340.712047031947;3.03599047619047","293.142810474742;2.83222651515151","335.221537590026;2.977846875","392.747397030101;3.1311725490196","315.156388132195;2.90778947368421","403.737784830729;3.14429111111111","701.396453857421;3.03639358974358","340.176904778731;2.97552017543859","183.077833811442;2.14942361111111","680.439586292613;2.976075","384.235716320219;3.14640158730158","393.264615227194;3.09088823529411","337.167495727539;2.97483095238095","362.191407147575;3.03648921568627","307.172600882393;2.90618095238095","373.212438246783;3.09438039215686","257.101864624023;2.65363666666666","439.238014221191;2.53009375","279.114673069545;2.74805595238095","371.251115587022;3.03716018518518","679.411488850911;3.03591111111111","318.16503554124;2.9081782051282","359.182932535807;3.03617777777777","304.695150756835;2.90482166666666","301.12867300851;2.83060476190476","414.761140906292;3.19618188405797","462.314030965169;2.53065555555555","724.470564408735;3.03544696969697","453.209084828694;2.52916944444444","415.275892893473;3.14695833333333","373.727554321289;3.03650138888888","434.225880940755;2.53196944444444","304.694939507378;2.9196074074074","741.466108534071;3.09525185185185","497.232696533203;2.64928589743589","425.752466201782;3.19658333333333","362.736479441324;3.03652222222222","541.262312147352;2.75171296296296","395.225737253824;3.14679166666666","406.249408976236;3.19604444444444","191.063467025756;2.14673472222222","784.486075661399;3.14703484848484","345.156297302246;2.973045","445.288902282714;3.24195104166666","478.252407073974;2.65069305555555","585.287887573242;2.83464791666666","370.24216334025;2.14962083333333","340.724707285563;2.97481111111111","395.740617116292;3.09231805555555","315.688356399536;2.90680208333333","402.270228068033;2.69441805555555","534.310338338216;2.79311388888888","578.339026200144;2.87298157894736","401.26203918457;3.11129102564102","381.195957183837;3.09329861111111","384.750672658284;3.09331666666666","629.314590454101;2.90821666666666","358.243038940429;2.54937166666666","406.216892589222;3.14698333333333","408.252083672417;3.18754259259259","437.288792003284;3.19607575757575","304.694953918457;2.93829166666666","367.166956583658;3.03600555555555","458.293931749131;2.53191666666666","768.496139526367;3.09276944444444","436.775570824032;3.24283412698412","315.688396453857;2.91112083333333","723.435658772786;3.09374305555555","446.296797434488;2.80904583333333","385.266423543294;3.03583611111111","314.21535873413;2.31517361111111","673.337795257568;2.97646041666666","315.68757906827;2.9153606060606","486.237478256225;2.65195","447.767377471923;3.241905","417.756406148274;3.14531249999999","417.239151000976;3.195775","274.169662475585;2.83243333333333","139.988009526179;7.56063974358974","139.987821197509;7.513745","139.988115310668;7.47390208333333","403.207407171076;3.1469106060606","139.987800598144;7.51667179487179","430.263099083533;2.87619743589743","467.301934675736;3.28608257575757","490.321387396918;2.9045074074074","363.253879547119;2.97721944444444","139.051530202229;0.749933333333333","406.763397216796;3.14649848484848","474.289974636501;2.98165555555555","631.281613159179;2.83281833333333","789.446651882595;3.14626296296296","828.519399007161;3.19577592592592","392.748776949369;3.14043076923076","326.216901506696;1.41033095238095","448.272958928888;2.42259393939393","518.31534576416;3.05383333333333","445.288596413352;3.22053636363636","409.257542419433;2.93894666666666","453.283428192138;3.04154583333333","438.279745483398;3.13408166666666","321.130393981933;1.41054305555555","403.738490804036;3.12208888888888","105.910811424255;2.5340625","298.221257527669;1.99185555555555","355.213603428431;2.97783809523809","812.517476399739;3.14625277777777","165.113185658174;8.17656568627451","247.165879683061;8.2307909090909","348.723346910978;3.03752192982456","340.210097463507;3.0369096491228","296.181703567504;2.9060375","423.276649475097;3.19573472222222","409.184207916259;2.36491666666666","518.322554154829;5.41062272727272","365.157840304904;2.14504259259259","499.203239440917;2.53192083333333","430.37949625651;8.09286111111111","430.262313842773;3.03049666666666","386.237687428792;2.91454722222222","209.190309736463;4.58957407407407","407.278549194335;3.09306363636363","425.145422799246;2.37888333333333","782.568984985351;6.72635833333333","333.144338989257;3.40721","782.569076538085;6.5989125","462.291141510009;2.42461666666666","474.289773123604;3.17998809523809","407.345401763916;7.393325","834.595550537109;6.73036666666666","111.038746425083;5.41031904761904","428.262028087269;3.2407909090909","333.14459991455;3.26940833333333","371.162570190429;2.97961","407.345514933268;7.29186111111111","354.128232320149;3.27896111111111","554.176902770996;6.5898375","407.345601399739;7.12843888888889","416.268590291341;3.19894444444444","834.595721435546;6.57462666666666","537.534576416015;8.21027916666666","303.141009012858;2.56633333333333","387.246671040852;2.87891111111111","815.694046020507;7.45343333333333","407.346328735351;7.44245833333333","332.280525207519;4.74964722222222","347.16773071289;2.7683","101.070694732666;7.54245333333333","277.103591918945;0.64546","407.345306396484;7.05134166666666","101.070745468139;7.55801875","398.34129333496;7.25400833333333","101.070757729666;7.52979761904762","407.345555623372;7.14638333333333","399.249842834472;5.572575","398.341262817382;7.17096666666666","459.303747994559;3.24229047619047","235.089357164171;2.52841666666666","593.36299641927;2.97752777777777","424.138107299804;2.36581666666666","251.112770080566;2.64640666666666","296.151348114013;2.82620833333333","717.364871978759;3.03126041666666","342.248868669782;2.31309523809523","385.244232177734;2.68905833333333","319.171569824218;2.31845555555555","492.302673339843;2.55898333333333","369.351161193847;7.81584333333333","703.574018998579;7.43531363636363","782.568829854329;8.17004027777777","352.290562022816;7.40975606060606","566.320468902587;5.33117083333333","352.290522766113;7.31941333333333","146.980010986328;7.57046666666666","685.431274414062;8.44008541666666","343.285820007324;7.585375","152.070352172851;0.63056","141.98301188151;7.59576388888888","141.983116149902;7.58274047619047","140.081367492675;7.59915666666666","432.280944824218;2.78679444444444","236.089683532714;2.5292","468.164648873465;2.5297619047619","461.194816589355;2.38014166666666","402.232730320521;2.41978333333333","419.315699986049;7.60641904761904","101.07080078125;7.61689166666666","810.600122070312;7.66687333333333","446.260292561849;2.57559222222222","782.568705240885;6.45316111111111","112.017641448974;7.50426666666666","351.200732421875;3.03561222222222","407.344965616862;6.97315","398.341209411621;6.985475","787.602779388427;7.53440208333333","135.078787231445;7.64910333333333","227.175210135323;0.893959523809523","813.683634440104;7.53926111111111","158.963870655406;8.38478333333333","813.684804280599;7.56486111111111","560.520721435546;8.219775","834.599029541015;7.46485833333333","564.358139038085;2.83197083333333","504.337177276611;2.64900972222222","591.359555562337;2.90543194444444","239.148639043172;0.722294444444444","549.337687174479;2.82509444444444","256.174982706705;0.661422222222222","483.266418457031;2.64627777777777","213.076635088239;2.37650238095238","390.19982655843;2.37366944444444","550.367881774902;2.74881249999999","384.20359802246;3.08824722222222","323.1421988351;2.90330952380952","414.268722534179;2.37453611111111","371.208347320556;2.37942083333333","520.30025024414;2.74564666666666","161.064353942871;1.43682222222222","423.274523417154;3.17186944444444","490.285387674967;2.69259722222222","543.230758666992;2.6473","455.178726196289;2.37280277777777","327.184860229492;2.15794166666666","502.320569356282;2.64823611111111","746.42162322998;3.09469166666666","481.23240661621;2.64627777777777","587.257548014322;2.74655833333333","547.297637939453;2.82734166666666","572.323211669921;2.82974583333333","586.291595458984;2.83235","546.348571777343;2.74356333333333","428.230445861816;3.19274166666666","416.26756286621;3.09891388888888","522.780670166015;2.75406666666666","274.138423919677;2.74935833333333","349.150384521484;2.90096333333333","333.200366973876;2.90808749999999","341.216125488281;2.54559444444444","219.11498260498;2.53741666666666","512.189900716145;2.64466111111111","367.698994954427;3.03580555555555","241.128108978271;2.65325416666666","184.985216776529;8.20832777777777","418.264068603515;2.25822666666666","446.295440673828;2.50743888888888","569.276672363281;2.83644444444444","241.152281188964;0.660003333333333","111.019947052001;7.76465333333333","244.189890289306;3.94506166666666","126.065862655639;8.14205416666666","139.987840652465;7.69792083333333","139.98794555664;7.71869166666666","112.017769495646;7.71203888888888","482.265286763509;2.65073055555555","593.39390258789;2.83372","393.264474051339;3.07186904761904","608.344738769531;2.90191","525.254740397135;2.74429999999999","469.174251556396;2.52492499999999","351.715657552083;2.97960555555555","330.20903523763;2.15722222222222","386.274820963541;2.54654444444444","402.269287109375;2.37519166666666","568.371215820312;2.82137777777777","113.070775349934;8.89494444444444","520.331245422363;2.7067125","740.46309407552;3.08637777777777","637.420166015625;2.9070619047619","615.346537272135;2.89776111111111","745.417266845703;3.08334166666666","140.081637573242;7.68139333333333","522.279774983724;2.74007777777777","507.34487915039;2.65270833333333","451.166920979817;2.37529999999999","133.085620880126;2.15639999999999","254.195709228515;1.092325","343.285710652669;7.32218703703703","725.558349609375;7.42496666666666","725.560994466145;7.46055","520.339230007595;5.30490185185185","524.37060546875;5.83063703703703","702.562321980794;7.09759722222222","301.071989271375;2.47828703703703","111.020063672746;7.52631428571428","689.559674944196;7.18656428571428","1013.65348597935;5.40139285714285","302.174915858677;5.83159523809523","195.087497287326;2.04506296296296","125.070705413818;8.37420952380952","342.277727399553;7.20621904761904","760.585363769531;7.53450333333333","223.096591949462;4.018725","785.588317871093;7.19337777777777","547.331034342447;2.83508611111111","569.313818359375;2.82780333333333","571.318786621093;2.82954444444444","395.213653564453;2.35841666666666","388.233421325683;2.35293333333333","415.778503417968;3.14419999999999","163.111759185791;3.94628333333333","342.211874389648;2.76153666666666","440.241958618164;2.53543333333333","463.319274902343;2.51315","141.958358764648;1.2005","652.366394042968;2.98058333333333","298.185455322265;2.55473333333333","199.130252838134;2.99671666666666","388.233428955078;2.38908333333333","338.70246887207;2.9804","139.987679799397;7.615925","809.584228515625;6.71051666666666","809.584106445312;6.6027","809.584106445312;6.4425","411.15330505371;2.15551666666666","419.314733886718;7.60067666666666","229.100219726562;2.52487499999999","809.584289550781;7.02775","391.19287109375;2.91605","360.214569091796;3.03778333333333","636.387573242187;2.97311666666666","306.158660888671;1.43971666666666","503.275512695312;2.73831666666666","432.279098510742;2.77503333333333","594.368713378906;2.89276666666666","786.601867675781;8.18716666666666","437.793151855468;3.20096666666666","594.368408203125;2.76968333333333","810.595794677734;6.70988333333333","726.476440429687;3.03778333333333","406.719146728515;3.14833333333333","548.328247070312;2.73831666666666","234.092185974121;2.52325","479.295257568359;5.2206"
"20170728_MS1_70k_plasmaspikedPEG_1",260063192.6,549459280.9,50272329.38,137063595.2,54461593.38,36674049.46,5440607.361,0,26669444.23,4583246.069,0,4279656.329,12143467.98,6016556.576,26075196.41,0,0,6975900.702,17785230.01,0,183546721.8,165100753.5,21944600.33,27897189.08,0,10758228.48,11042280.13,13947957.36,1922005.469,12496776.98,17977715.38,15355884.3,20877432.76,5335678.645,6119414.689,4825929.135,7723178.327,8459933.578,0,0,12912349.45,0,5292901.006,0,0,6052266.613,0,0,10353923.12,0,0,0,0,3188768.367,0,0,5105170.439,2203620.047,0,8544299.897,9322749.144,118832183.2,0,65626900.91,0,0,4703577.807,3817224.654,2164928.501,2479175.7,0,0,10601934.7,22406450.15,0,3652682.388,6968938.938,3359265.53,0,5478130.741,1856589.637,0,0,44364714.77,30482747.06,2315768.996,4360008.419,13952338.2,5559357554,4781994133,6499328298,3471453014,3667855803,7221075512,3783401842,2800637128,1565865251,3669927839,1401646848,1688617935,2036875329,1333221206,942508001.5,2322086978,3132967155,663800400.7,1754816113,1330099583,386192480.2,3951236031,0,4343860374,379091737,351634784.2,3210822151,246697179.5,247321549,223573763.2,208394407.2,0,1702757625,1996921661,161156705.9,0,146558844,121631643.4,115788954,106988530.5,117893215.8,134580576.4,168154239.4,177682622.1,198317172.3,110747986.6,203590475.6,949478430.2,94194694.27,102810106.8,76622542,3303063.224,71774752.4,0,50084564.51,47587896.07,160979767.6,71623963.6,42724270.81,52405815.8,44394513.66,37263232.55,50640829.54,37322172.56,30530767.61,0,23508414.8,37129594.71,28564838.51,39250721.18,25382068.35,19036232.66,17990204.53,20107962.46,0,27075207.19,46474558.31,24006446.52,22070296.36,18787620.54,0,0,39196031.35,15402611.69,21832864.69,29724237.46,13084271.85,11993099.32,27953207.25,11608073.85,7084163.107,11836284.32,13039661.54,0,37807444.47,14610959.57,13441506.39,6079747.711,14045405.7,0,0,11147302.05,9312736.301,11155445.16,13801049.12,13510307.65,6443228.463,0,7479733.516,0,3580723.525,11642053.71,7919024.997,5438926.262,1325999.172,5542832.586,8042483.347,9348379.024,11489965.42,5896776,3580845.306,1659270.307,4917681.334,4609966.491,0,0,1557035.34,1326989.164,1859636.578,3144910.921,12530895.12,3634106.587,3219766.44,3327938.541,6505327.384,29730593.8,3830332.224,3045287.151,3093865.75,0,0,64258208.43,28370861.55,6493364.746,2429697.281,0,0,2825497.522,2326941.332,31530743.27,49857583.57,3219834.909,12511537.28,2010329.59,0,46879813.2,54028557.92,301811921.7,281528280.6,259870838.5,39077254.63,52868580.39,63797821.36,59154951.92,8395432.504,8519776.917,6522218.393,8024380.492,5541712.457,4084187.873,0,9965534.363,4011935.702,9266886.481,6934631.514,3620945.186,1102827.199,9596969.169,41185800.35,3242763.57,3251308.248,0,1944558.074,2755987.972,0,1445230.531,0,7966765.194,0,2766938.819,0,0,1617331.597,3943229.362,0,0,13646502.35,6148312.032,0,1646910.289,0,1775436.761,0,638118.9864,0,36834569.24,0,0,3149112.385,3374805.892,2762372.869,5783361.412,1940049.063,3985288.007,0,0,134540201.6,0,0,0,0,51361973.33,0,1067125.46,8092754.463,0,0,6220469.227,0,0,3444969.264,0,3050800.594,1741633.842,3520237.267,0,0,7573702.153,0,90538258.11,4561761.568,2932978.375,10782904.54,2117806.325,18395584.84,23508935.71,33115970.09,6613133.842,0,0,2364797062,961013559.9,443557742.4,1633531115,0,389343593,57062166.64,37871460.16,16873820.95,34428752.27,17576875.19,12118869.97,20244916.02,19620360.82,15506459.02,108380719.7,5699764.952,2849629.719,7551080.787,6831715.418,9560689.126,7735046.238,0,6772163.261,4715143.745,0,5830357.785,5308224.824,4061224.849,0,2952809.574,0,0,2540056.302,2492605.194,0,2805614.496,0,0,3049864.833,0,6368938.539,0,2899592.617,17374557.58,5482072.775,0,0,1335087.651,3181800.848,2105777.761,0,103008877.9,2490775.824,5608921.047,4401938.355,2140744.677,0,0,2389955.615,0,0,2542169.719,132529580.8,45643188.61,0,24775791.75,10550950.04,20035072.43,4671796.863,0,4589755.736,6508997.85,0,0,19462438.54,9021853.717,160009186.4,139509856.2,17658949.9,17093348.68,4643016.097,0,0,0,24782612.89,0,0,7985453.444,3033856.272,0,994471763.3,0,0,0,15765539.38,0,1977997.944,5585693.974,7590133.848,0,0,0,0,0,13960922.18,13794039.88,2891578.278,10003249.92,10273188.46,7561005.029,4108161.932,2226478.333,3468348.116,13129109.47,1713352.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20170728_MS1_70k_plasmaspikedPEG_2",265398530.7,534397068.5,0,118126114,0,46275642.99,13070966.31,0,31943687.61,7557524.323,21373488.58,0,0,7109651.536,27291281.59,11690727.33,77572478.44,7044789.878,23997871.37,21674861.12,182514456.1,163114417.3,22998455.61,25428577.12,86690873.85,11909462.77,12544816.29,0,8387967.708,0,16431139.06,12437511.55,21457090.5,0,5404778.842,4593824.889,7476680.853,9589032.772,4644988.916,18512190.59,14275486.24,19187998.72,5594793.505,5718171.519,0,5712442.705,36276774.75,6228028.332,11143144.25,3968986.742,0,6102439.637,3283949.744,2860487.647,0,4472720.319,0,0,3069155.271,8922198.928,10856536.16,0,28719151.32,69380684.46,2315653.388,0,4911017.721,1170522.047,2308894.377,0,0,3822715.837,0,0,0,3522548.391,6520737.227,3363202.666,2758563.98,5325555.212,0,5185584.622,4559052.12,0,36670184.34,0,3963196.385,0,5784034728,4708325792,6535874980,3547153828,3650918127,7226911445,3918085732,3013381436,1709776873,3828292070,1407379566,0,2048521054,1426156056,941076402,2485087941,3185856791,637783581,1756692516,1359694504,405549300.6,3918602849,611216708.4,4071721441,393215239.7,354523611.5,3183023253,245973710.1,236117842.5,212237748.6,0,0,1778805030,0,163166457.1,185193844.8,155016225.3,128331223.6,126313194.7,110612806.2,122772811.9,137996342.3,0,184474090.3,198090162.3,0,206090705.2,1107768145,0,102601365.1,20708118.78,0,74264626.23,48207172.63,45892101.64,46501755.72,169518397.6,74581249.58,44501331.35,55604754.21,45520156.25,34404342.31,35952564.44,38505634.57,33024978.34,61763687.41,24995789.79,39962485.48,26925660.14,35057833.29,23621131.02,15368071.08,18149318.81,21527003.72,50145928.99,25545448.13,46936571.85,23234329.49,21334124.77,18449333.49,3161442.898,0,39850720.54,18780430.17,20592651.93,30631266.49,14291920.59,13725233.19,28920746.4,0,6857071.034,14940973.09,14418301.29,18011336.44,37466540.57,15125408.64,15068077.33,3604186.645,14469763.26,0,2173660.421,10992199.75,9857351.081,11453094.67,14356919.96,13893594.88,0,1588379.078,0,1553270.656,3326872.837,10886744.47,8208744.722,5459504.435,3969027.383,5300879.324,7677116.842,9009711.894,11623090.18,0,1123680.776,2519112.36,4664651.318,4504437.95,4038353.87,0,0,0,0,3201195.21,0,3604698.806,3193590.225,3597135.339,7191905.206,32397787.55,3833756.309,2656997.169,4141412.835,0,0,67381501,25919331.44,5916843.577,0,0,2734144.01,0,2117534.026,31141101.99,2630554.397,3397416.448,12938829.88,1946577.969,0,41801540.36,48371880.1,293164225.2,269102364.4,187452293.3,40892725.45,51720379.33,73209159.48,60945992.95,8862815.091,7341924.974,5861658.887,8357468.515,5785776.704,4710608.468,3760792.482,0,0,0,0,2757886.168,0,0,37612249.82,3167802.4,3044019.385,2809365.406,0,2667810.419,0,0,2255694.845,0,5071505.71,3478976.586,0,81902529.29,0,3995968.384,3612894.321,0,0,0,6516108.363,0,0,0,1593865.259,0,0,36564363.98,0,0,3520672.815,2858481.389,1697814.635,5958234.787,0,2228125.078,0,42735757.77,208615876.4,2365543.29,2848090.768,0,3299123.038,0,2281578.05,0,0,0,0,0,31269162.47,2017061.69,3185372.024,3703215.923,0,0,0,91499502.34,0,0,0,84066727.27,0,0,11840994.91,0,18468348.16,0,0,0,6583102.779,20736701.22,2465040695,997997072.7,479941937.3,1638169181,60361223.63,396290866.4,60881849.98,37966746.73,17490097.79,0,18746529.05,12679017.86,20874118.05,17600650.86,16163040.28,109614428,5373705.125,2949424.09,8077787.869,6531275.126,0,7680924.491,3982949.116,6601916.761,3823762.404,3869667.437,0,0,2737594.078,0,2973976.946,0,3389981.538,3354558.459,0,3019008.286,0,1874273.654,0,0,11382041.62,0,4660600.874,0,0,0,3979211.783,48343502.66,1573620.145,0,0,0,104154571,0,6289466.146,0,0,3059702.744,9135386.454,0,0,2324571.087,0,130877458.5,53484643.37,58509291.82,27302173.73,0,0,4356476.467,0,4612416.734,0,0,0,25026192.17,0,179937546.6,155919971.4,19449475.04,16892144.18,0,12176596.84,2564529.829,0,25954129,38945435.84,692851.9649,0,3094881.896,174108842.4,0,506582567.3,29649456.92,0,0,0,0,5509047.079,0,0,0,0,2710860.63,0,0,0,1305245.247,0,0,0,5395680.039,4599337.164,3429546.227,0,0,68192743.13,35358641.79,263952434.9,7566188.408,12809916.36,6895135.575,2160073.063,3142963.512,2467557.996,19738823.76,1826295.891,2143209.357,2506496.823,962895.219,2344763.051
"20170728_MS1_70k_plasmaspikedPEG_3",284886747.9,568532816.6,54122993.91,135003081.2,25060531.48,42316616.82,15668919.82,96283660.28,26920621.82,0,18523052.93,0,12289675.48,3743555.765,24487548.98,8478864.525,0,7387263.45,21588101.1,0,204590106.7,181523604.6,24705636.47,25580898.5,0,10882205.06,12393479.88,0,1944803.171,11326989.63,18998582.23,18499366.08,20529496.04,5347124.532,6073859.994,4525195.39,7229745.09,10004939.6,0,13194255.58,16244418.9,16979698.38,5567365.556,7107233.26,4921177.603,0,32451286.82,0,10977911.66,0,49693880.22,5960654.934,0,0,2669710.588,0,5824982.328,0,2934725.594,7971646.246,11768939.94,0,0,0,2402182.599,1180301.99,4872011.473,4967840.589,0,0,1828382.045,0,0,0,1550743.85,3481747.77,0,3758762.589,2904089.451,5531883.93,0,0,0,37032010.57,0,0,4406098.122,0,5864692477,4964703891,6644234895,0,3758825399,7488900298,3943658526,2847199967,1769536293,3785409758,1417817522,1806089087,2197661585,0,988006674.7,2378598973,3426765774,672774855.1,1937675761,1413171084,413072882.1,3955441928,621847338.4,4144918434,404043501.4,360795273.8,3220590617,252177511.4,266415629.2,225321399.6,210382774.7,360544864.3,1782898461,2020194344,172121540,200397892.6,155852682.6,132656499.5,132535474.3,11401134.35,127516250.4,141344652.2,0,182330979.4,208109723.4,119365518.2,212239708.9,1191837801,93415912.09,105925950.9,78855617.19,3040218.063,73963813.95,0,51661360.29,52868631.16,170990867.1,75157243.14,44363065.24,56391227.56,48235586.19,37460225.32,49075083.86,40456536.33,31522141.14,0,25954964.77,41124497.18,28605172.81,31190963.65,24842480.04,12736323.48,17596303.07,22007814.06,0,27818058.55,49905113.07,0,21383405.58,18120205.79,3698880.176,19778894.34,38504526.43,18491173.91,21761775.62,30963866.66,14701057.09,13441056.66,29223505.06,11343393.99,7101970.661,0,10995859.73,20718915.19,36029068.83,15873462.21,15260839.28,0,13022847.49,2455722.524,0,101488827.3,10254854.32,12073534.66,14362493.39,13009923,7009660.815,0,7208977.431,0,3452249.64,11261429.68,8091943.321,5609135.739,0,5735526.526,7305830.539,9341594.622,12305019.23,0,2159139.164,0,4977339.546,5016253.107,4161971.447,4407669.523,1777158.419,2937408.662,0,0,3749638.362,3480446.713,2707591.254,3868320.482,7277838.96,34065974.61,0,3321303.786,4329287.86,2253560.655,1993884.307,64476579.16,27292644.59,0,2566889.637,14680288.96,2749924.876,3122130.629,2321855.681,33564064.09,53145266.85,0,10780128.52,0,1644876.946,44069929.95,45840776.38,305183132.2,282116423.6,227869549.7,40449756.22,55364555.14,77526431.65,59865082.79,0,7003862.898,0,7731722.667,5658227.688,4170764.079,0,0,3399171.689,0,6978708.911,0,0,0,41161594.39,3180231.826,3338503.927,0,0,0,3025042.494,0,0,0,0,2492303.623,1618311.681,0,0,0,3740370.505,3541656.079,16902105.03,0,2902779.217,0,1550680.394,0,0,0,1733879.643,36804087.17,28923621.25,3388215.234,0,3243738.202,2844238.366,6593614.482,0,0,3069062.037,0,228379825.3,0,5563400.159,5171800.242,2482460.499,0,0,3581891.738,0,1510908.251,2352881.639,0,6723562.69,0,3312742.544,0,0,0,4230417.633,24036328.05,3485234.185,0,8364722.587,88094442.94,0,0,7320828.63,787070.1009,18283621.77,0,0,0,0,30903123.8,2441530951,1005785297,463627641.6,1660528498,0,393545693.2,0,37959002.24,16584695.4,35726308.95,19731375.08,12674612.25,20006426.29,0,0,115239181.7,5669765.505,0,0,5996017.231,0,7005574.556,4378622.792,0,4756446.89,0,0,0,0,2096580.842,2973027.642,1743149.576,3313208.377,2937972.807,0,3099434.705,0,0,2324880.83,0,0,6284207.557,4477916.368,3109830.213,17441807.48,4272220.467,3604711.247,0,0,0,2825626.148,309136120.7,0,0,4414454.541,0,2469417.919,2821203.992,0,2070366.871,5185848.149,0,0,3541004462,0,55988176.51,0,0,14463733.17,0,6513502.721,0,0,12105185.68,1981455.174,25535393.11,0,165307837.9,145561075.9,18561863.86,19963052.59,8115697.796,11487876.46,0,4990523.313,26869419.18,0,925294.4263,40179822.8,3169537.915,188361342.6,1033322364,646904702.9,37150632.22,62147820.86,33795706.55,9769521.72,5211827.399,5397470.945,8045342.905,7107432.269,45684523.64,1639666.8,2101236.418,1985665.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
