"SAMPLE","125.071054935455;8.28645625","111.091650794534;8.13812745098039","500.380000305175;4.03737833333333","331.209551239013;3.12266416666666","432.281884626908;2.53300454545454","476.305215199788;2.6522125","388.253383000691;2.37624166666666","520.333179050021;2.75036574074074","415.252231763756;2.53302173913043","344.228422164916;2.14777916666666","371.22840590704;2.37920158730158","459.281274159749;2.65194375","503.303718898607;2.75060072463768","327.199721018473;2.14894513888888","608.382343292236;2.90830624999999","437.23558807373;2.53309015151515","393.207991706;2.37502222222222","481.261560228135;2.65315092592592","525.287734985351;2.75009469696969","349.182868321736;2.14889513888888","372.25773747762;2.14881041666666","652.410075312075;2.97542971014492","416.28651826278;2.37429057971014","460.311168034871;2.53316597222222","318.194839477539;2.9753856060606","300.199878692626;1.41242291666666","328.233313242594;1.41325763888888","613.337154222571;2.90747391304347","357.235390345255;3.03685486111111","283.174182545055;1.41690984848484","379.248261769612;3.09437291666666","548.334306989397;2.83344761904761","326.709794362386;2.97485555555555","696.438663482666;3.03706041666666","359.713798191236;3.03727463768115","592.390883596319;2.83320263157894","284.206535339355;0.747105555555555","305.154994964599;1.40391388888888","370.7354443868;3.09446944444444","337.700962232506;2.9754268115942","657.367707625679;2.97551884057971","329.185869852701;2.97531481481481","381.726384480794;3.09468124999999","401.262410702912;3.14059927536231","362.223553864852;3.09436594202898","271.129130276766;2.75001666666666","636.414493560791;2.908928125","249.116416599439;2.65379420289855","227.103171900699;2.53272631578947","635.3814453125;2.97503583333333","205.090770467122;2.37693222222222","549.370530348557;2.75156666666666","504.299545288085;2.94568333333333","261.129791259765;0.696571428571428","293.142810474742;2.83222651515151","460.273803710937;2.85045277777777","372.222684224446;2.57370833333333","335.221537590026;2.977846875","335.220028347439;2.98123148148148","416.248245239257;2.708325","392.747397030101;3.1311725490196","315.156388132195;2.90778947368421","403.737784830729;3.14429111111111","701.396453857421;3.03639358974358","340.176904778731;2.97552017543859","183.077833811442;2.14942361111111","680.439586292613;2.976075","384.235716320219;3.14640158730158","393.264615227194;3.09088823529411","337.167495727539;2.97483095238095","362.191407147575;3.03648921568627","307.172600882393;2.90618095238095","373.212438246783;3.09438039215686","257.101864624023;2.65363666666666","439.238014221191;2.53009375","279.114673069545;2.74805595238095","371.251115587022;3.03716018518518","679.411488850911;3.03591111111111","592.351338704427;3.10568055555555","318.16503554124;2.9081782051282","359.182932535807;3.03617777777777","304.695150756835;2.90482166666666","301.12867300851;2.83060476190476","414.761140906292;3.19618188405797","724.470564408735;3.03544696969697","453.209084828694;2.52916944444444","509.25592803955;2.94225","443.247553507487;2.84735","415.275892893473;3.14695833333333","373.727554321289;3.03650138888888","434.225880940755;2.53196944444444","304.694939507378;2.9196074074074","741.466108534071;3.09525185185185","497.232696533203;2.64928589743589","399.221079508463;2.72671111111111","425.752466201782;3.19658333333333","377.177052815755;2.57630277777777","465.23100789388;2.84956666666666","487.275644938151;2.94150833333333","362.736479441324;3.03652222222222","400.252738952636;2.57425833333333","541.262312147352;2.75171296296296","395.225737253824;3.14679166666666","406.249408976236;3.19604444444444","421.204663594563;2.71631666666666","191.063467025756;2.14673472222222","355.195701599121;2.57374166666666","784.486075661399;3.14703484848484","345.156297302246;2.973045","328.195337931315;2.31655833333333","445.288902282714;3.24195104166666","478.252407073974;2.65069305555555","370.24216334025;2.14962083333333","340.724707285563;2.97481111111111","395.740617116292;3.09231805555555","444.280086517333;2.7085875","402.270228068033;2.69441805555555","534.310338338216;2.79311388888888","532.335845947265;2.94039583333333","578.339026200144;2.87298157894736","401.26203918457;3.11129102564102","381.195957183837;3.09329861111111","384.750672658284;3.09331666666666","488.307807922363;2.85430555555555","629.314590454101;2.90821666666666","358.243038940429;2.54937166666666","406.216892589222;3.14698333333333","531.301035563151;3.03005555555555","386.23675755092;3.13312857142857","622.36533425071;2.94417272727272","408.252083672417;3.18754259259259","437.288792003284;3.19607575757575","367.166956583658;3.03600555555555","458.293931749131;2.53191666666666","768.496139526367;3.09276944444444","436.775570824032;3.24283412698412","723.435658772786;3.09374305555555","446.296797434488;2.80904583333333","680.405578613281;3.23683055555555","385.266423543294;3.03583611111111","333.150723775227;2.31656111111111","314.21535873413;2.31517361111111","673.337795257568;2.97646041666666","388.71784210205;3.13139166666666","559.513454861111;8.2146074074074","300.624271392822;2.82909999999999","315.68757906827;2.9153606060606","486.237478256225;2.65195","575.329544067382;3.10568055555555","447.767377471923;3.241905","342.212997436523;3.01753888888888","417.756406148274;3.14531249999999","356.226384480794;2.31549444444444","377.725581577845;3.13452619047619","442.210311889648;2.53332777777777","417.239151000976;3.195775","274.169662475585;2.83243333333333","355.711079188755;3.07658095238095","344.690266927083;3.01002777777777","410.728935241699;3.18405833333333","403.207407171076;3.1469106060606","583.292961120605;2.86519583333333","430.263099083533;2.87619743589743","347.198312377929;3.07848","333.698908487955;3.01002777777777","467.301934675736;3.28608257575757","539.265075683593;2.78332777777777","490.321387396918;2.9045074074074","363.253879547119;2.97721944444444","139.051530202229;0.749933333333333","641.332580566406;3.17408888888888","369.21105702718;3.13245","406.763397216796;3.14649848484848","474.289974636501;2.98165555555555","627.316522216796;2.93813333333333","631.281613159179;2.83281833333333","789.446651882595;3.14626296296296","828.519399007161;3.19577592592592","389.183543613978;3.09285476190476","392.748776949369;3.14043076923076","325.186303710937;3.01315333333333","326.216901506696;1.41033095238095","448.272958928888;2.42259393939393","710.417190551757;3.07042222222222","475.299370901925;3.08760238095238","518.31534576416;3.05383333333333","452.277249145507;3.28274666666666","445.288596413352;3.22053636363636","409.257542419433;2.93894666666666","438.279745483398;3.13408166666666","321.130393981933;1.41054305555555","431.271057128906;3.00345833333333","403.738490804036;3.12208888888888","412.709449768066;3.092475","391.224330902099;3.1848875","362.92547861735;8.35353611111111","298.221257527669;1.99185555555555","111.038694654192;2.87782857142857","619.357200622558;3.16946666666666","111.038779667445;2.72976904761904","812.517476399739;3.14625277777777","140.068077087402;1.93004583333333","348.723346910978;3.03752192982456","340.210097463507;3.0369096491228","296.181703567504;2.9060375","423.276649475097;3.19573472222222","409.184207916259;2.36491666666666","365.157840304904;2.14504259259259","499.203239440917;2.53192083333333","302.128072102864;2.83247222222222","407.278549194335;3.09306363636363","425.145422799246;2.37888333333333","462.291141510009;2.42461666666666","474.289773123604;3.17998809523809","351.715845743815;2.97799999999999","428.262028087269;3.2407909090909","371.162570190429;2.97961","416.268590291341;3.19894444444444","387.246671040852;2.87891111111111","133.086474100748;2.37839444444444","459.303747994559;3.24229047619047","366.704795837402;3.0690625","235.089357164171;2.52841666666666","636.380981445312;3.16963333333333","593.36299641927;2.97752777777777","430.264366149902;3.23600416666666","311.168479919433;2.3651","251.112770080566;2.64640666666666","296.151348114013;2.82620833333333","717.364871978759;3.03126041666666","342.248868669782;2.31309523809523","385.244232177734;2.68905833333333","549.249084472656;2.649175","492.302673339843;2.55898333333333","146.980010986328;7.57046666666666","534.347763061523;2.9928","141.98301188151;7.59576388888888","141.983116149902;7.58274047619047","140.081367492675;7.59915666666666","236.089683532714;2.5292","468.164648873465;2.5297619047619","461.194816589355;2.38014166666666","504.310836791992;2.7508","446.260292561849;2.57559222222222","351.200732421875;3.03561222222222","227.175210135323;0.893959523809523","158.963870655406;8.38478333333333","564.358139038085;2.83197083333333","504.337177276611;2.64900972222222","591.359555562337;2.90543194444444","239.148639043172;0.722294444444444","549.337687174479;2.82509444444444","548.327992757161;3.02859999999999","256.174982706705;0.661422222222222","483.266418457031;2.64627777777777","652.410278320312;2.90031666666666","213.076635088239;2.37650238095238","390.19982655843;2.37366944444444","550.367881774902;2.74881249999999","384.20359802246;3.08824722222222","323.1421988351;2.90330952380952","432.255447387695;2.514325","414.268722534179;2.37453611111111","371.208347320556;2.37942083333333","553.281778971354;3.02684999999999","520.30025024414;2.74564666666666","161.064353942871;1.43682222222222","725.470153808593;3.03395","423.274523417154;3.17186944444444","490.285387674967;2.69259722222222","597.310089111328;3.1096","543.230758666992;2.6473","455.178726196289;2.37280277777777","327.184860229492;2.15794166666666","666.39013671875;3.00343888888888","502.320569356282;2.64823611111111","139.987937927246;8.122625","746.42162322998;3.09469166666666","481.23240661621;2.64627777777777","587.257548014322;2.74655833333333","547.297637939453;2.82734166666666","399.738596598307;3.18192222222222","410.186447143554;2.38138333333333","572.323211669921;2.82974583333333","586.291595458984;2.83235","546.348571777343;2.74356333333333","428.230445861816;3.19274166666666","416.26756286621;3.09891388888888","522.780670166015;2.75406666666666","533.336608886718;2.94823333333333","274.138423919677;2.74935833333333","495.240225219726;2.69007333333333","258.102836608886;2.65853333333333","349.150384521484;2.90096333333333","517.285232543945;2.767825","313.208038330078;2.8952","333.200366973876;2.90808749999999","341.216125488281;2.54559444444444","219.11498260498;2.53741666666666","512.189900716145;2.64466111111111","473.259788513183;2.67416666666666","207.086992899576;2.37652777777777","367.698994954427;3.03580555555555","241.128108978271;2.65325416666666","430.301513671875;2.70398333333333","184.985216776529;8.20832777777777","303.171646118164;2.9427","312.200592041015;2.00391666666666","418.264068603515;2.25822666666666","446.295440673828;2.50743888888888","490.321105957031;2.6407","569.276672363281;2.83644444444444","241.152281188964;0.660003333333333","411.7373046875;2.9427","140.068046569824;0.996441666666666","138.102462768554;8.20256666666666","140.081649780273;8.84252499999999","460.268798828125;5.03609999999999","221.138290405273;2.97483333333333","111.019947052001;7.76465333333333","126.065862655639;8.14205416666666","112.017769495646;7.71203888888888","433.282501220703;2.53751666666666","438.239044189453;2.53231666666666","482.265286763509;2.65073055555555","417.288421630859;2.34511666666666","593.39390258789;2.83372","393.264474051339;3.07186904761904","608.344738769531;2.90191","525.254740397135;2.74429999999999","506.306411743164;2.94254999999999","469.174251556396;2.52492499999999","437.209777832031;2.50111666666666","386.73974609375;3.13198333333333","351.715657552083;2.97960555555555","330.20903523763;2.15722222222222","562.342224121093;2.78268333333333","297.189453125;2.34511666666666","386.274820963541;2.54654444444444","459.215667724609;2.52711666666666","402.269287109375;2.37519166666666","505.223052978515;2.53751666666666","674.341766357421;2.97985","568.371215820312;2.82137777777777","393.17593383789;3.03903333333333","113.070775349934;8.89494444444444","570.318237304687;2.82575","520.331245422363;2.7067125","432.278999328613;2.45088333333333","740.46309407552;3.08637777777777","637.420166015625;2.9070619047619","505.3056640625;2.92708333333333","615.346537272135;2.89776111111111","745.417266845703;3.08334166666666","140.081637573242;7.68139333333333","140.082046508789;7.57884999999999","418.262542724609;2.52253333333333","564.323272705078;2.82059999999999","522.279774983724;2.74007777777777","576.360229492187;3.01281666666666","507.34487915039;2.65270833333333","561.312225341796;2.84691666666666","197.10154724121;2.37186666666666","358.242843627929;2.14775","451.166920979817;2.37529999999999","612.3955078125;2.88971666666666","433.258758544921;2.53293333333333","524.341888427734;2.74093333333333","114.073234558105;2.085","295.13833618164;2.81538333333333","133.085620880126;2.15639999999999","254.195709228515;1.092325","282.189758300781;0.621233333333333"
"20170728_MS1_70k_PEG_1",41140385.05,0,2252997.2,0,5591193414,4782729045,6700672382,3410379521,3574131473,7119105151,4036192854,2697596286,1507929181,3688645225,1415987471,1686310770,2021818190,1284188033,911359230.1,2237603364,3248028148,658173311.9,1846878643,1392273274,423201949.1,3929616914,4431173870,394367995.9,362545048.5,3127433439,262141961,0,265053646.1,220674341.3,188585143.7,354327507.8,2004707801,1743906182,165527592.4,198822650.2,154014875.9,130109481.3,123133572.7,112839202.3,121230494.9,137847334.5,165938528.9,172960242.3,198425236.6,119448303.6,199307429.9,0,93800914.89,704771773.1,95749611.62,98928646.84,90774027.41,74445589.34,0,93606659.07,3009724.664,72333622.13,0,46256862.15,50568582.94,159515015.8,76909556.92,46256045.79,58048139.74,47247101.45,33103309.27,48912833.2,36279737.33,39630760.04,60026255.61,30750772.16,42621107.99,28395275.7,33029338.64,32115858.75,24189585.57,6457794.216,21021365.84,23672813.42,0,48756388.62,20401417.92,25502611.76,25826479.1,21535163.72,19087027.08,12916476.54,19388457.82,40632938.99,26030293.16,18373857.54,24552799.66,18978439.4,18059969.48,21948723.62,25767367.69,30701517.25,14184161.52,14234596.84,18469697.84,31288205.08,22648335.19,11891788.47,9716131.373,14177076.01,14180514.24,12230019.67,51230577.26,16012746.51,14570999.46,17695499.23,14496540.91,11010802.13,0,10425512.81,12790432.83,9636175.731,11573245.51,14301700.48,14557379.68,14434324.49,6742075.992,9277529.357,0,8164447.054,7600799.254,9206043.576,4366151.836,13473103.12,8122923.761,6148479.457,5817048.812,7480205.577,6524591.861,9621525.001,5925883.507,12571270.14,6513450.948,4549217.977,0,0,2810071.251,2015650.108,4473078.55,5306198.008,3540320.02,5326766.351,6449630.369,4410011.778,0,4573509.131,0,4175391.519,2566609.628,3480438.719,3414261.657,0,4423595.903,3862666.584,2842907.897,3361397.22,3356522.997,3843431.265,7507490.293,28825472.65,2799619.761,2842648.774,4406319.623,3366688.865,2493613.659,3781913.036,0,0,0,67715548.83,2698297.596,41198381.45,5774088.78,2970211.947,0,2750392.895,0,0,0,2512323.333,27429226.02,0,50739572.73,0,0,22480196.11,13677310.8,0,0,2813898.794,0,29583564.71,302237475.3,277952110.9,244072578.1,46614643.23,0,57325991.78,10101479.74,0,4400055.974,4297405.875,6252468.542,0,3407579.665,3847457.327,0,2401745.086,1690303.507,0,2198307.145,4503874.009,42874336.95,16456353.6,28839538.59,4872463.353,10712577.26,0,3226032.304,0,6597958.845,0,0,0,0,1356505.533,0,1688288.664,8301456.24,3148536.778,3399126.422,4161144.832,0,5255367.832,83099760.5,12875186.24,46690589.8,2368552180,987395265,448723472.1,1727651788,56862145.03,55508811.63,394740525.5,54338135.52,29642748.53,44214310.22,19653052.75,34658324.16,17794273.76,16535978.83,22198837.37,27989487.73,19705609.68,11790165.92,16228748.95,102051773.4,9109688.046,6587575.143,8803087.863,6194394.75,6429858.182,7292199.012,18953752.22,5420673.801,8573304.421,17914808.85,3777145.883,6488275.009,4541581.028,3461521.242,3680147.411,9444802.102,4824160.771,5493526.403,4170465.449,2179990.938,2973024.329,2528985.153,2574996.696,3304254.157,3260461.461,3943231.196,2768219.285,2837051.585,727449.6106,2307546.154,3299403.241,3163070.05,1639246.301,2772706.165,3020996.482,2375075.498,2770685.174,1892568.482,8168725.578,1471490.308,12198886.36,6475740.063,3790203.135,3025439.483,2327506.847,18537798.67,1410021.23,29302884.41,28747871.16,2318819.115,1644298.643,1227890.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20170728_MS1_70k_PEG_2",40772326.7,35815741.91,0,4054885.641,5730999983,5081617645,6589653426,3377675625,3646919260,7249322250,3993057171,2848774829,0,3799630935,1431770241,1652500381,1958027207,0,896166532.2,2280907514,3284450607,651609038.5,1779467665,1412744718,414103774.1,3903447412,4518253466,400905972.3,353968893.6,3160557505,275805407.5,0,259403101.6,212943373.6,194139369.6,385245706.9,2062071657,1935065942,177415696.9,196835427.6,152453290.6,131691358.2,122555980.8,14495240.96,126717154.3,138192990.8,0,181574285.9,200037833.7,115067591.7,202362876.2,0,0,777328375.5,108367417,99627816.18,91305407.69,80001842,0,97084550.68,4098928.326,75218049.57,3157010.174,48245453.74,52332092.19,164400112.8,75627320.88,46908728.87,59450301.06,46915474.43,36713235.65,50147146.37,39321424.36,34872038.09,0,28013377.58,40780371.75,28017387.03,36948400.31,34900738.05,24798427.68,19654202.38,22079988.14,24709516.03,26427590.98,48549646.96,21422341.72,26481765.64,26644714.53,21614302.16,18881758.87,0,0,38986146.43,25897244.22,18175902.73,24968100.38,20133295.61,18331504.08,21497109.06,26365080.38,29427191.88,14278684.37,13972453.53,17616914.19,29874188.69,22971340.24,12918939.84,9070736.193,13089973.64,14100380.3,12198096.15,53712382.66,16329367.63,15451580.07,16144165.58,14868026.03,11261927.59,12146312.45,11058944.59,117720524.4,10105943.47,12819286.92,15148375.41,15663661.6,14064170.41,6463782.997,9653767.008,9045042.178,8145643.006,7045752.193,9168552.607,4329933.059,14289693.99,8905271.556,7000248.65,5725844.743,7915605.347,6783091.491,9678469.17,4699038.099,12135652.04,0,5033889.397,0,3994241.287,7698375.949,0,5222201.075,5674124.821,0,5225719.703,5714467.474,4838883.364,2548536.407,4171054.911,2716987.203,4749512.712,3401463.62,3617720.253,3394413.396,0,4234049.232,0,3005862.125,3899371.02,0,3438005.349,8069909.978,32418748.45,3193599.219,3460323.377,4413743.49,3314710.719,3004797.39,3315246.27,2541608.738,2100782.907,1568123.638,68568749.27,0,44885170.8,4715366.062,2965820.4,0,2552624.124,2877349.045,0,2484136.784,0,28736972.33,0,51703179.55,2201598.63,2018192.887,27937036.02,13698861.98,2685972.516,1857493.628,2088945.354,0,28393489.02,295721102.7,280428961.3,254059456.8,46065846.69,51253673.65,56984855.74,0,2542240.519,4603852.609,4377066.378,0,1538722.585,0,4090726.114,2754946.06,0,0,0,0,4930858.246,42048597.73,16541147.93,0,5008550.917,10566984.79,3089573.739,3216954.22,2471593.945,6823454.757,0,0,3027265.459,68310208.99,0,1363400.781,2733273.611,8630838.166,2541559.466,3643068.462,4007486.806,413950397.7,5765322.518,86825527.04,12775421.39,46635241.68,2471656356,1030150008,475031023.2,1741550664,62841705.73,54291716.21,420833382.3,0,30817904.99,42051755.28,19046700.25,33565889.34,18262162.03,15580679.73,0,26880193.06,17510749.34,11822778.7,15748868.6,82241958.48,0,7307775.392,9063115.019,0,0,6841434.448,0,5140542.216,8789474.574,0,0,0,4310332.184,0,3422996.647,0,5777760.757,4998974.639,4680540.787,0,2376377.246,0,0,0,0,0,3069364.586,2614117.098,0,2429568.408,0,0,2031019.935,0,3149405.124,0,2867628.013,0,0,0,12720622.61,6542891.742,0,0,0,18843848.04,0,0,0,0,0,0,8904140.764,0,3077927.898,0,0,294577795.8,0,0,2880274.545,4670480.943,4239099.593,0,2774830.82,0,0,0,9016188.563,0,0,0,0,0,0,0,2539326.093,0,0,180143311.9,165218717.8,215864048.6,54937283.5,59222985.62,21638453.92,25912343.99,12953387.97,7478139.061,4364429.423,16042078.1,7961323.266,4214230.007,5761633.509,7098268.164,2397583.046,2206781.075,9179382.566,2791410.098,1713560.086,2872305.976,3157401.133,32269286.31,1489509.947,6351301.296,13585426.79,15498316.54
"20170728_MS1_70k_PEG_3",42811254.38,43098630.34,0,0,0,5050793126,6493864014,3484435013,3642466884,7028263209,3931171714,2750260569,1665799611,3620941045,1477051604,0,2032527741,0,959946301.2,2162670647,3097057985,694755140.3,0,1357262729,393174612.6,3942715516,4551583993,404885337.3,340950218.2,3184316438,258532978.5,264790576.7,242182562.1,217985848.5,189561001.7,0,2083105154,1817077936,168952019.8,177914175.1,148624923.9,116585982.2,121449732.5,13460788.24,124156343.5,142280489.9,184087079.7,171679762.1,196380333.6,115980657.8,204775537,153424739.7,0,787719180.3,98259297.73,102406186.2,90533916.42,30806032.54,16073396.2,92868964.68,3815268.887,72382585.07,51971285.02,45316876.53,45207988.59,159054000.3,76104037.75,46619340.5,2643931.795,45269557.91,32163705.31,50889343.03,38762894.95,34508832.01,0,28305812.51,35879871.45,27434610.55,35451305.36,34814268.86,23426268.64,0,20461377.06,24214334.1,25471203.81,47550035.14,18467189.59,25880998.22,26933316.01,18913771.19,19431276.21,16461486.3,20200453.08,39941065.09,26727311.81,17984892.75,24098155.51,18494027.52,17097853.63,20990324.94,24091765.74,31296423.16,14390034.22,12987646.92,16473466.23,28121328.34,22960878.29,12970884.32,8527466.729,13951488.6,0,12572788.24,48432237.73,14812058.8,14332243.92,16267590.74,13618539.27,9906833.678,0,11163266.07,120394511,9838549.84,12162284.09,13556917.17,15320816.36,13977716.22,6764613.256,9375597.866,0,8913541.578,7088529.47,7918536.424,4032070.683,14197569.52,8415998.678,6680932.766,5763016.059,7311543.071,6032274.369,9557953.275,6222218.097,12517924.19,0,4665662.358,11485336.33,0,3230540.671,0,4831167.639,5145276.14,3926648.324,5159296.789,4806665.209,4986550.963,2976614.639,0,1268392.806,4254075.369,3071088.35,3356279.04,3351280.273,3166003.252,4373680.956,3906884.645,2925134.72,3425328.382,3291507.518,3699644.682,6795156.29,30878989.63,2865685.928,3285472.711,3965451.199,0,0,4002932.146,2522740.304,2148256.593,0,70778160.27,3231719.141,44801637.04,5071892.761,2791757.845,2943165.68,2630679.13,2766173.851,2783457.092,2863703.444,0,27946709.99,2894178.251,3272390.733,0,0,0,13616746.47,2658248.626,0,2313291.224,2018509.966,26902642.92,292158383.8,269404316,247907635.1,42994432.69,55388367.71,55632669.32,8069545.632,0,4608543.953,3790132.383,0,0,1304781.271,3402407.204,2383927.401,0,0,2830484.022,1952588.771,0,39086254.16,15975353.94,0,4802861.746,11094517.24,2500680.222,3470957.091,0,6827500.75,2035959.038,2197246.055,2437407.729,0,0,0,0,0,0,3905406.646,0,0,6453254.881,82308551.89,10665566.07,50120070.76,2541611663,1005907282,476956663.8,1733092114,0,53173996.87,423767833.9,0,0,40548766.67,18715025.78,0,17905299.41,14703196.38,4606177.973,27910422.8,0,11325536.99,13709873.63,105414538.7,0,7846817.742,9460577.794,7001726.408,7175811.315,7304598.486,0,5429763.905,8933474.857,0,4617576.671,0,4692993.294,0,3532756.198,0,5216330.416,5855812.474,4773453.298,0,2788962.525,0,0,3044339.258,2835168.115,3143034.473,0,2902258.734,0,2393939.037,0,0,0,2817234.211,3910154.051,2022421.156,1573718.148,0,0,0,12029645.76,6543540.796,0,0,0,18678995.62,0,0,0,0,0,0,0,45572912.97,0,1204230050,333033038.3,287312576.1,373876434.2,106248818.4,53254432.58,3763273.365,4033245.498,3765492.323,2926688.199,1430656.348,2633563.841,1419024.278,8445909.661,1387836.742,4650899.017,2358607.518,1699589.492,4734446.913,2209736.808,2063818.773,2583262.473,1373965.308,2714353.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
